ID,Name,Address,City,State,County,Type,Ownership,Emergency Services,Can.use.EHRs,Overall rating,Mortality national comparison,Readmission,Patient.experience,Effectiveness.of.care,Timeliness.of.care
501320,QUINCY VALLEY HOSPITAL,908 10TH AVENUE SOUTHWEST,QUINCY,WA,GRANT,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,NA,NA,NA,NA,Same as the national average,Above the national average
501321,NORTH VALLEY HOSPITAL,203 SOUTH WESTERN,TONASKET,WA,OKANOGAN,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,3,NA,Same as the national average,NA,Same as the national average,Same as the national average
501322,FERRY COUNTY MEMORIAL HOSPITAL,36 KLONDIKE ROAD,REPUBLIC,WA,FERRY,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,NA,NA,NA,NA,NA,NA
501323,JEFFERSON HEALTHCARE,834 SHERIDAN STREET,PORT TOWNSEND,WA,JEFFERSON,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,NA,Same as the national average
501324,THREE RIVERS HOSPITAL,507 HOSPITAL WAY,BREWSTER,WA,OKANOGAN,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,NA,NA,NA,NA,NA,NA
501325,FORKS COMMUNITY HOSPITAL,530 BOGACHIEL WAY,FORKS,WA,CLALLAM,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,NA,NA,NA,NA,NA,NA
501326,PROVIDENCE MOUNT CARMEL HOSPITAL,982 EAST COLUMBIA,COLVILLE,WA,STEVENS,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,4,Same as the national average,Above the national average,Same as the national average,Same as the national average,Same as the national average
501327,WHITMAN HOSPITAL AND MEDICAL CENTER,1200 WEST FAIRVIEW,COLFAX,WA,WHITMAN,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,4,Same as the national average,Above the national average,Above the national average,NA,NA
501328,MID VALLEY HOSPITAL,810 JASMINE STREET,OMAK,WA,OKANOGAN,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,2,Same as the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,2000 HOSPITAL DRIVE,SEDRO WOOLLEY,WA,SKAGIT,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,NA
501330,SUNNYSIDE COMMUNITY HOSPITAL,1016 TACOMA AVENUE,SUNNYSIDE,WA,YAKIMA,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,2,Same as the national average,Same as the national average,Below the national average,NA,NA
501331,PULLMAN REGIONAL HOSPITAL,835 S BISHOP BLVD,PULLMAN,WA,WHITMAN,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,NA,NA,Same as the national average,Above the national average,NA,NA
501332,TRI-STATE MEMORIAL HOSPITAL,1221 HIGHLAND AVENUE,CLARKSTON,WA,ASOTIN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,Same as the national average,Same as the national average
501333,KITTITAS VALLEY COMMUNITY HOSPITAL,603 SOUTH CHESTNUT,ELLENSBURG,WA,KITTITAS,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,Same as the national average,Same as the national average
501334,LAKE CHELAN COMMUNITY HOSPITAL,503 EAST HIGHLAND,CHELAN,WA,CHELAN,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,NA,NA,NA,NA,NA,Same as the national average
501335,ST ELIZABETH HOSPITAL,1450 BATTERSBY AVENUE,ENUMCLAW,WA,KING,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,901 MT VIEW DRIVE,SHELTON,WA,MASON,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,NA,NA
501337,LOURDES MEDICAL CENTER,520 N FOURTH AVENUE,PASCO,WA,FRANKLIN,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,NA,NA
501338,SNOQUALMIE VALLEY HOSPITAL,9801 FRONTIER AVE SE,SNOQUALMIE,WA,KING,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,NA,NA,NA,NA,NA,Same as the national average
501339,WHIDBEY GENERAL HOSPITAL,101 NORTH MAIN STREET,COUPEVILLE,WA,ISLAND,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,1117 SPRING STREET,FRIDAY HARBOR,WA,SAN JUAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,Same as the national average,Same as the national average
503300,SEATTLE CHILDREN'S HOSPITAL,"4800 SAND POINT WAY NE, PO BOX C-5371",SEATTLE,WA,KING,Childrens,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,NA,NA
503301,MARY BRIDGE CHILDREN'S HOSPITAL,317 MARTIN LUTHER KING JR W BOX 5299,TACOMA,WA,PIERCE,Childrens,Voluntary non-profit - Other,Yes,Y,NA,NA,NA,NA,NA,NA
503302,SHRINERS HOSPITAL FOR CHILDREN,911 WEST 5TH AVENUE,SPOKANE,WA,SPOKANE,Childrens,Voluntary non-profit - Private,No,Y,NA,NA,NA,NA,NA,NA
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,MONONGALIA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Below the national average,Below the national average,Same as the national average,Same as the national average,Same as the national average
510002,GREENBRIER VALLEY MEDICAL CENTER,1320 MAPLEWOOD AVENUE,RONCEVERTE,WV,GREENBRIER,Acute Care Hospitals,Proprietary,Yes,Y,3,Same as the national average,Below the national average,Below the national average,Same as the national average,Above the national average
510006,UNITED HOSPITAL CENTER,327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,HARRISON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Above the national average,Same as the national average,Same as the national average,Same as the national average,Above the national average
510007,ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,WV,CABELL,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,Above the national average,Below the national average,Above the national average,Same as the national average,Same as the national average
510008,BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,MARTINSBURG,WV,BERKELEY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average
510012,PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,POINT PLEASANT,WV,MASON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Below the national average,Above the national average
510013,REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,GLEN DALE,WV,MARSHALL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average
510022,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,KANAWHA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Above the national average,Same as the national average,Below the national average,Same as the national average,Below the national average
510023,WEIRTON MEDICAL CENTER,601 COLLIERS WAY,WEIRTON,WV,HANCOCK,Acute Care Hospitals,Government - Local,Yes,Y,3,Above the national average,Below the national average,Below the national average,Below the national average,Above the national average
510024,MONONGALIA COUNTY GENERAL HOSPITAL,1200 JD ANDERSON DR,MORGANTOWN,WV,MONONGALIA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,Same as the national average,Same as the national average
510029,THOMAS MEMORIAL HOSPITAL,4605 MACCORKLE AVE SW,SOUTH CHARLESTON,WV,KANAWHA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Above the national average,Same as the national average,Below the national average,Below the national average,Below the national average
510030,DAVIS MEDICAL CENTER,812 GORMAN AVENUE,ELKINS,WV,RANDOLPH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Above the national average
510031,ST FRANCIS HOSPITAL,333 LAIDLEY ST,CHARLESTON,WV,KANAWHA,Acute Care Hospitals,Proprietary,Yes,Y,4,Same as the national average,Same as the national average,Above the national average,Same as the national average,Same as the national average
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,230 HOSPITAL PLAZA,WESTON,WV,LEWIS,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Below the national average,Same as the national average,Same as the national average,Above the national average
510039,OHIO VALLEY MEDICAL CENTER,2000 EOFF STREET,WHEELING,WV,OHIO,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Same as the national average,Below the national average,Below the national average,Same as the national average,Above the national average
510046,PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,PRINCETON,WV,MERCER,Acute Care Hospitals,Government - Local,Yes,Y,2,Same as the national average,Below the national average,Same as the national average,Below the national average,Same as the national average
510047,FAIRMONT REGIONAL MEDICAL CENTER,1325 LOCUST AVENUE,FAIRMONT,WV,MARION,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Same as the national average,Below the national average,Below the national average,Same as the national average,Above the national average
510048,LOGAN REGIONAL MEDICAL CENTER,20 HOSPITAL DRIVE,LOGAN,WV,LOGAN,Acute Care Hospitals,Proprietary,Yes,Y,3,Above the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average
510050,WHEELING HOSPITAL,1 MEDICAL PARK,WHEELING,WV,OHIO,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average
510055,CABELL HUNTINGTON HOSPITAL INC,1340 HAL GREER BOULEVARD,HUNTINGTON,WV,CABELL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Below the national average,Below the national average,Same as the national average,Same as the national average,Below the national average
510058,CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVE,PARKERSBURG,WV,WOOD,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Same as the national average,Below the national average,Below the national average,Same as the national average,Above the national average
510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,RALEIGH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Same as the national average,Below the national average,Below the national average,Same as the national average,Below the national average
510070,RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,BECKLEY,WV,RALEIGH,Acute Care Hospitals,Proprietary,Yes,Y,2,Above the national average,Below the national average,Below the national average,Same as the national average,Same as the national average
510071,BLUEFIELD REGIONAL MEDICAL CENTER,500 CHERRY ST,BLUEFIELD,WV,MERCER,Acute Care Hospitals,Proprietary,Yes,Y,3,Same as the national average,Below the national average,Below the national average,Same as the national average,Same as the national average
510072,WETZEL COUNTY HOSPITAL,#3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,WETZEL,Acute Care Hospitals,Government - Local,Yes,Y,3,Same as the national average,Same as the national average,NA,Same as the national average,Same as the national average
510077,WILLIAMSON MEMORIAL HOSPITAL,859 ALDERSON STREET,WILLIAMSON,WV,MINGO,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,NICHOLAS,Acute Care Hospitals,Government - Local,Yes,Y,2,Same as the national average,Same as the national average,Below the national average,Same as the national average,Below the national average
510086,WELCH COMMUNITY HOSPITAL,454 MCDOWELL STREET,WELCH,WV,MCDOWELL,Acute Care Hospitals,Government - State,Yes,Y,3,NA,Same as the national average,Above the national average,Same as the national average,Below the national average
510091,CHARLESTON SURGICAL HOSPITAL,1306 KANAWHA BOULEVARD EAST,CHARLESTON,WV,KANAWHA,Acute Care Hospitals,Physician,No,,NA,NA,NA,NA,NA,NA
511300,"BROADDUS HOSPITAL ASSOCIATION, INC",1 HEALTHCARE DRIVE MANSFIELD HILL,PHILIPPI,WV,BARBOUR,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,Same as the national average,NA,NA,NA
511301,WEBSTER COUNTY MEMORIAL HOSPITAL,324 MILLER MOUNTAIN DRIVE,WEBSTER SPRINGS,WV,WEBSTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,Same as the national average,NA,NA,NA
511303,MINNIE HAMILTON HEALTH SYSTEM,186 HOSPITAL DRIVE,GRANTSVILLE,WV,CALHOUN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,NA,Same as the national average,Above the national average
511304,SISTERSVILLE GENERAL HOSPITAL,314 SOUTH WELLS STREET,SISTERSVILLE,WV,TYLER,Critical Access Hospitals,Government - Local,Yes,Y,NA,NA,NA,NA,Same as the national average,Above the national average
511306,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,ROANE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,NA,Same as the national average,NA,Same as the national average,Same as the national average
511307,GRAFTON CITY HOSPITAL,1 HOSPITAL PLAZA,GRAFTON,WV,TAYLOR,Critical Access Hospitals,Government - Local,Yes,Y,NA,Same as the national average,Same as the national average,NA,NA,NA
511308,BRAXTON COUNTY MEMORIAL HOSPITAL,100 HOYLMAN DRIVE,GASSAWAY,WV,BRAXTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,NA,NA,Same as the national average,NA,NA,NA
511309,WAR MEMORIAL HOSPITAL INC,1 HEALTHY WAY,BERKELEY SPRINGS,WV,MORGAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,Same as the national average,Same as the national average,NA,NA,NA
511310,SUMMERS COUNTY ARH HOSPITAL,115 SUMMERS HOSPITAL ROAD,HINTON,WV,SUMMERS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,Same as the national average,Same as the national average,NA,NA,NA
511311,HAMPSHIRE MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,ROMNEY,WV,HAMPSHIRE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,Same as the national average,NA,NA,NA
511312,PRESTON MEMORIAL HOSPITAL,150 MEMORIAL DRIVE,KINGWOOD,WV,PRESTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average
