id,name,property_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews,review_scores_rating
5126873,Spacious Shared Living Room,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$48.00,1,4,100
7543598,Cozy Condo in Columbia Heights,Condominium,4,1,1,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$120.00,2,4,90
760626,"Spacious, fun one bedroom basement",Apartment,4,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",$117.00,4,15,91
1792843,Beautiful Townhouse Condo,Apartment,5,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",$145.00,2,12,98
5127184,Spacious Bright 2BR in Mt Pleasant,Apartment,6,1,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",$148.00,1,54,95
1628675,Gorgeous 4bdrm Townhouse w Roofdeck,House,8,4.5,4,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$600.00,1,32,99
8551461,Master bedroom in fun group house,House,2,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Hot Tub"",Heating,Washer,Dryer,""First Aid Kit"",Shampoo}",$53.00,1,0,
4733998,Cozy 2b/2b Close to U Street Metro,Apartment,6,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Shampoo}",$199.00,1,25,100
7157814,Sunny Studio at the Heart of DC,Apartment,1,1,0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",$60.00,1,0,
8322171,Fun location & get downtown quick M,Condominium,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$145.00,2,0,
8355384,Modern 1 BR Condo near metro in DC,Condominium,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$99.00,5,0,
6250041,"2br, 1ba apt perfect location!!",Apartment,6,1,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Cat(s),""Other pet(s)"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$150.00,1,1,100
7581624,Park Ellison Apartments,Apartment,2,1,0,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",$65.00,1,1,100
7142999,Columbia Heights! Walk to Metro,Apartment,5,1,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",$119.00,3,10,90
4652666,"Grande Art Deco Apt, Mt Pleasant",Apartment,4,1,2,2,"{TV,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$145.00,3,4,80
7724707,Columbia Heights 1 Bed/1 Bath,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$80.00,1,3,100
3489472,1 BR rental Mt Pleasant DC $1800/mo,Apartment,4,1,1,2,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$125.00,1,5,96
8289998,Fun location & easy to get downtown,Condominium,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$75.00,2,1,100
1474277,"Sunny, beautiful studio with view.",Apartment,2,1,0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",$100.00,2,2,90
4758676,Cozy Apt w/ fireplace,Apartment,4,1,1,2,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$125.00,1,16,90
6986958,Cozy apartment in Columbia Heights,Apartment,2,1,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",Essentials}",$75.00,1,8,100
867571,1 Room w bath in Columbia Heights,House,1,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector""}",$90.00,1,2,90
5847593,Pvt Entry 1bed/bath Park View Suite,House,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$115.00,1,14,96
581231,Bedroom in hip DC neighborhood,House,2,1.5,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",$75.00,2,25,98
8322182,Fun location & get downtown quick W,Condominium,5,1,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$225.00,2,0,
6273161,"Spacious, airy top-floor bedroom",House,1,0.5,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$45.00,1,3,93
2692024,Cozy Studio Across from Park,Apartment,2,1,0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$125.00,1,12,98
8256885,English Basement - Columbia Heights,Apartment,6,1,2,2,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$200.00,1,0,
519587,Cozy 1-Bedroom in Columbia Heights,Apartment,4,1,1,1,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer}",$90.00,3,1,57
8320383,Lovely Living Room Share,Apartment,1,,1,,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",$40.00,1,0,
4565955,Beautiful 2 BR - great for families,Apartment,5,2,2,2,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$258.00,3,0,
4988597,Private Room with Private Bath!,Apartment,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,Essentials,Shampoo}",$65.00,2,2,100
8388086,Comfortable Safe Great Space in DC,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$49.00,1,5,100
76186,2b+Den Lux 2BL Metro/Shop/Museums,Apartment,8,2,3,5,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$450.00,3,10,89
883653,"Mt. Pleasant 2 BR rowhouse, nursery",House,8,2.5,3,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$325.00,2,16,96
8072054,The Flat at Harvard St,Condominium,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$150.00,1,1,100
7304678,"Rm pvt ba, 2 blks to ColHeights",Condominium,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$50.00,1,0,
7592092,SPACIOUS room in the HEART of DC!,Apartment,2,2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$56.00,2,4,100
6151170,Spacious Central Apartment,Apartment,7,1,1,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",$178.00,1,3,100
1446230,Exquisitely Furnished Studio AdMo,Apartment,2,1,,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$129.00,3,14,93
4708608,Art Lover and Kids Mecca!,House,6,1,2,4,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$120.00,2,0,
6782456,Sunny carriage house apartment,House,2,1,0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$80.00,1,5,95
1732465,Modern&Spacious 1 BR Apartment,Apartment,3,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo}",$99.00,2,27,99
3248125,2 bedrom cozy row house ,House,4,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$100.00,1,4,87
5952733,Rustic DC Townhouse with Large Deck,House,6,1.5,3,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials}",$135.00,3,4,65
3771,Mt. Pleasant,,2,1,1,1,"{""Cable TV"",""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher""}",$125.00,1,1,
8337838,The Shabby Shack,House,1,1,1,1,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$55.00,2,1,100
7819250,Beautiful BR in NW DC; Private Bath,House,2,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$79.00,1,4,100
5240901,DC Oasis,Apartment,3,1,2,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$99.00,1,4,95
867394,Private and Cozy Studio in Petworth,Apartment,3,1,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector""}",$85.00,2,38,96
6371767,Great location and great apartment!,Apartment,2,1,0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Essentials,Shampoo}",$155.00,2,9,98
8373029,Columbia Heights Bungalow,Apartment,3,1,0,2,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Smoke Detector"",""Fire Extinguisher""}",$95.00,3,0,
4965177,Cozy + Cool DC English Basement,Apartment,4,1,1,2,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$70.00,14,0,
3147049,Modern Luxury 2 bd 2 ba loft apt,Apartment,5,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",$225.00,3,39,96
6103261,Spacious central 1br near Zoo,Apartment,2,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$105.00,3,3,100
7562544,Kenyon Square @ Columbia Heights,Apartment,2,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$70.00,1,2,80
6120759,Columbia Heights row house,House,5,2.5,2,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$315.00,4,0,
3806750,Quiet space U st/ Columbia heights,Apartment,2,1,1,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$110.00,1,0,
4374832,Cozy 1BR near USt/Shaw/CoHi/Howard,Apartment,4,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$99.00,2,12,98
7577929,Great Studio 15th St Meridian Park!,Apartment,2,1,0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$105.00,1,0,
5812279,Columbia heights lovely 1bd/1ba apt,Apartment,4,1,1,2,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector""}",$125.00,1,9,96
1212755,2 BR in Sunny/Spacious CoHi Condo,Condominium,6,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$200.00,2,5,92
7482982,Spacious and in a great location!,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Safety Card"",Essentials,Shampoo}",$100.00,3,6,100
879378,Columbia Heights Rm w/Private Bath,House,2,1,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$119.00,4,3,90
1484223,"2-level house (+breakfast, parking)",House,4,2.5,3,3,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$220.00,3,8,94
3744387,Private room + bath in Mt. Pleasant,Apartment,2,1,1,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$75.00,2,8,100
3760789,House on the Hill - The Lincoln,Bed & Breakfast,2,1.5,1,2,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials}",$160.00,2,1,100
8882,Mt. Pleasant Shabby Chic BnB #4,Bed & Breakfast,2,2.5,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$118.00,2,206,92
5767914,"2Bdrm Apt,2Bds-Sleeps 5 - Apt#2",Apartment,4,1,2,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Smoke Detector""}",$108.00,3,1,
5782319,Private Room in Columbia Heights,House,1,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$75.00,1,2,100
7513481,Cozy and beautiful bedroom,Apartment,2,1,1,1,"{""Wireless Internet"",""Air Conditioning"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$59.00,1,1,100
4967318,Library Bedroom in Columbia Heights,House,2,1,1,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,Washer,Dryer,Shampoo}",$82.00,1,25,97
5007164,Event Rental ,House,4,1.5,1,1,{},$550.00,1,0,
3802539,Sunny 1BR in U St/Columbia Heights,Apartment,3,1,1,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$120.00,1,8,98
